"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Years","Generation_Length_Days","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"44","Ardeotis nigriceps","Great Indian Bustard","aves",FALSE,TRUE,"Decreasing","CR","A2a+4acd; C1",12.79543119,4673.5312421475,14.8660077479215,4.10606136315866,4.10606136315866,20.1786754970349,5.70231381358758,5.70231381358758,36.9042655519807,11.3052182297093,11.3052182297093,0.851339922520785,0.958939386368413,0.958939386368413,0.798213245029651,0.942976861864124,0.942976861864124,0.630957344480193,0.886947817702907,0.886947817702907,-0.16094379124341,-0.0419274111343722,-0.0419274111343722,-0.225379492882461,-0.0587135333791647,-0.0587135333791647,-0.46051701859881,-0.119969128501304,-0.119969128501304
"45","Asarcornis scutulata","White-winged Duck","aves",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd;C2a(i)",4.816735066,1759.3124828565,6.69670084631926,4.68356948463425,4.68356948463425,9.8381456326306,6.91614167953615,6.91614167953615,14.449622653224,10.2373992991275,10.2373992991275,0.933032991536807,0.953164305153657,0.953164305153657,0.901618543673694,0.930838583204639,0.930838583204639,0.85550377346776,0.897626007008725,0.897626007008725,-0.0693147180559945,-0.0479679818426303,-0.0479679818426303,-0.103563748950672,-0.0716693967536225,-0.0716693967536225,-0.156064774826466,-0.10800177069324,-0.10800177069324
"46","Attila torridus","Ochraceous Attila","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(i,ii,iii,v);C2a(i)",3.025204678,1104.9560086395,3.50389048801824,3.50389048801824,3.85381237047452,4.90109037786124,4.90109037786124,5.38660367686533,6.51175273797047,6.51175273797047,7.15072689078146,0.964961095119818,0.964961095119818,0.961461876295255,0.950989096221388,0.950989096221388,0.946133963231347,0.934882472620295,0.934882472620295,0.928492731092185,-0.0356674943938732,-0.0356674943938732,-0.0393003649783387,-0.0502526820951295,-0.0502526820951295,-0.0553711097749064,-0.0673344553263765,-0.0673344553263765,-0.0741927268767946
"47","Aythya baeri","Baer's Pochard","aves",TRUE,TRUE,"Decreasing","CR","A2cd+3cd+4cd; C2a(ii)",3.535442068,1291.320215337,14.8660077479215,14.0791105496361,14.0791105496361,20.1786754970349,19.1435918519672,19.1435918519672,36.9042655519807,35.2211410961508,35.2211410961508,0.851339922520785,0.859208894503639,0.859208894503639,0.798213245029651,0.808564081480328,0.808564081480328,0.630957344480193,0.647788589038492,0.647788589038492,-0.16094379124341,-0.151743203205189,-0.151743203205189,-0.225379492882461,-0.212495343389933,-0.212495343389933,-0.46051701859881,-0.434190887345265,-0.434190887345265
"48","Aythya ferina","Common Pochard","aves",TRUE,TRUE,"Decreasing","VU","A2ab+3b+4ab",4.227950229,1544.25882114225,3.50389048801824,2.77287008733869,2.77287008733869,4.90109037786124,3.88448350260076,3.88448350260076,6.51175273797047,5.17022665920905,5.17022665920905,0.964961095119818,0.972271299126613,0.972271299126613,0.950989096221388,0.961155164973992,0.961155164973992,0.934882472620295,0.948297733407909,0.948297733407909,-0.0356674943938732,-0.0281203991390641,-0.0281203991390641,-0.0502526820951295,-0.0396194210537615,-0.0396194210537615,-0.0673344553263765,-0.0530867612588576,-0.0530867612588576
"49","Balearica regulorum","Grey Crowned Crane","aves",TRUE,TRUE,"Decreasing","EN","A2acd+4acd",9.252157642,3379.3505787405,6.69670084631926,2.4663219508532,2.4663219508532,9.8381456326306,3.66240672257274,3.66240672257274,14.449622653224,5.46749507722941,5.46749507722941,0.933032991536807,0.975336780491468,0.975336780491468,0.901618543673694,0.963375932774273,0.963375932774273,0.85550377346776,0.945325049227706,0.945325049227706,-0.0693147180559945,-0.024972451737939,-0.024972451737939,-0.103563748950672,-0.0373115666485356,-0.0373115666485356,-0.156064774826466,-0.0562264431949054,-0.0562264431949054
"50","Brachyramphus marmoratus","Marbled Murrelet","aves",TRUE,TRUE,"Decreasing","EN","A2bce+3bce+4bce",6.559886244,2395.998450621,6.69670084631926,3.46084456069591,3.46084456069591,9.8381456326306,5.12640589099849,5.12640589099849,14.449622653224,7.62396310101802,7.62396310101802,0.933032991536807,0.965391554393041,0.965391554393041,0.901618543673694,0.948735941090015,0.948735941090015,0.85550377346776,0.92376036898982,0.92376036898982,-0.0693147180559945,-0.0352215040920835,-0.0352215040920835,-0.103563748950672,-0.0526247687325354,-0.0526247687325354,-0.156064774826466,-0.0793025818952331,-0.0793025818952331
"51","Branta ruficollis","Red-breasted Goose","aves",TRUE,TRUE,"Decreasing","VU","A2bcd+3bcd+4bcd",7.257185195,2650.68689247375,3.50389048801824,1.62491466681108,1.62491466681108,4.90109037786124,2.28174588295968,2.28174588295968,6.51175273797047,3.04543497247213,3.04543497247213,0.964961095119818,0.983750853331889,0.983750853331889,0.950989096221388,0.977182541170403,0.977182541170403,0.934882472620295,0.969545650275279,0.969545650275279,-0.0356674943938732,-0.0163826118233128,-0.0163826118233128,-0.0502526820951295,-0.0230818059366196,-0.0230818059366196,-0.0673344553263765,-0.0309277189971524,-0.0309277189971524
"52","Brotogeris pyrrhoptera","Grey-cheeked Parakeet","aves",FALSE,TRUE,"Decreasing","EN","A2cd",3.611737619,1319.18716533975,6.69670084631926,6.19684713676408,6.19684713676408,9.8381456326306,9.11550069058267,9.11550069058267,14.449622653224,13.4142386823276,13.4142386823276,0.933032991536807,0.938031528632359,0.938031528632359,0.901618543673694,0.908844993094173,0.908844993094173,0.85550377346776,0.865857613176724,0.865857613176724,-0.0693147180559945,-0.0639717179263482,-0.0639717179263482,-0.103563748950672,-0.0955807239945135,-0.0955807239945135,-0.156064774826466,-0.144034802902504,-0.144034802902504
"53","Bubo philippensis","Philippine Eagle-owl","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;C2a(i)",7.189387204,2625.923676261,3.50389048801824,1.64011172990317,1.64011172990317,4.90109037786124,2.30301371245121,2.30301371245121,6.51175273797047,3.07370835523605,3.07370835523605,0.964961095119818,0.983598882700968,0.983598882700968,0.950989096221388,0.976969862875488,0.976969862875488,0.934882472620295,0.96926291644764,0.96926291644764,-0.0356674943938732,-0.0165371045689998,-0.0165371045689998,-0.0502526820951295,-0.0232994740113456,-0.0232994740113456,-0.0673344553263765,-0.0312193762907049,-0.0312193762907049
"54","Bubo scandiacus","Snowy Owl","aves",TRUE,TRUE,"Decreasing","VU","A2bd+3bd+4bd",8.099700474,2958.4155981285,3.50389048801824,1.45713196632905,1.45713196632905,4.90109037786124,2.04684980283569,2.04684980283569,6.51175273797047,2.73302582719432,2.73302582719432,0.964961095119818,0.985428680336709,0.985428680336709,0.950989096221388,0.979531501971643,0.979531501971643,0.934882472620295,0.972669741728057,0.972669741728057,-0.0356674943938732,-0.014678524022119,-0.014678524022119,-0.0502526820951295,-0.0206808808368657,-0.0206808808368657,-0.0673344553263765,-0.027710677097472,-0.027710677097472
"55","Buceros hydrocorax","Northern Rufous Hornbill","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",8.529068027,3115.24209686175,3.50389048801824,1.3842876454759,1.3842876454759,4.90109037786124,1.9448166803792,1.9448166803792,6.51175273797047,2.59724353269781,2.59724353269781,0.964961095119818,0.986157123545241,0.986157123545241,0.950989096221388,0.980551833196208,0.980551833196208,0.934882472620295,0.974027564673022,0.974027564673022,-0.0356674943938732,-0.0139395825667246,-0.0139395825667246,-0.0502526820951295,-0.0196397706979033,-0.0196397706979033,-0.0673344553263765,-0.0263156752544044,-0.0263156752544044
"56","Buceros mindanensis","Southern Rufous Hornbill","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",12.8878229,4707.277314225,3.50389048801824,0.918269414386652,0.918269414386652,4.90109037786124,1.29133560738786,1.29133560738786,6.51175273797047,1.72647499474953,1.72647499474953,0.964961095119818,0.990817305856133,0.990817305856133,0.950989096221388,0.987086643926121,0.987086643926121,0.934882472620295,0.982735250052505,0.982735250052505,-0.0356674943938732,-0.00922511497109238,-0.00922511497109238,-0.0502526820951295,-0.0129974582686963,-0.0129974582686963,-0.0673344553263765,-0.0174155236429618,-0.0174155236429618
"57","Bucorvus abyssinicus","Northern Ground-hornbill","aves",FALSE,TRUE,"Decreasing","VU","A2bcd+3bcd+4bcd",19.29235407,7046.5323240675,3.50389048801824,0.614368035613011,0.614368035613011,4.90109037786124,0.864507401843051,0.864507401843051,6.51175273797047,1.15666347194662,1.15666347194662,0.964961095119818,0.99385631964387,0.99385631964387,0.950989096221388,0.991354925981569,0.991354925981569,0.934882472620295,0.988433365280534,0.988433365280534,-0.0356674943938732,-0.00616263041556226,-0.00616263041556226,-0.0502526820951295,-0.00868265944681049,-0.00868265944681049,-0.0673344553263765,-0.0116340485773209,-0.0116340485773209
"58","Bugeranus carunculatus","Wattled Crane","aves",TRUE,TRUE,"Decreasing","VU","A2acde+3cde+4acde",13.63577331,4980.4662014775,3.50389048801824,0.8681197203663,0.8681197203663,4.90109037786124,1.22093740641696,1.22093740641696,6.51175273797047,1.63255164877386,1.63255164877386,0.964961095119818,0.991318802796337,0.991318802796337,0.950989096221388,0.98779062593583,0.98779062593583,0.934882472620295,0.983674483512261,0.983674483512261,-0.0356674943938732,-0.00871909830683287,-0.00871909830683287,-0.0502526820951295,-0.0122845207608616,-0.0122845207608616,-0.0673344553263765,-0.0164602460981551,-0.0164602460981551
"59","Bycanistes cylindricus","Brown-cheeked Hornbill","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",7.545381748,2755.950683457,3.50389048801824,1.56333863303102,1.56333863303102,4.90109037786124,2.19555833942561,2.19555833942561,6.51175273797047,2.9308361232702,2.9308361232702,0.964961095119818,0.98436661366969,0.98436661366969,0.950989096221388,0.978044416605744,0.978044416605744,0.934882472620295,0.970691638767298,0.970691638767298,-0.0356674943938732,-0.0157568764510942,-0.0157568764510942,-0.0502526820951295,-0.0222001942262894,-0.0222001942262894,-0.0673344553263765,-0.0297464319125733,-0.0297464319125733
"60","Cacatua haematuropygia","Philippine Cockatoo","aves",FALSE,TRUE,"Decreasing","CR","A2bcd",10.46252831,3821.4384652275,14.8660077479215,4.9983815583515,4.9983815583515,20.1786754970349,6.92879114925453,6.92879114925453,36.9042655519807,13.6463818669157,13.6463818669157,0.851339922520785,0.950016184416485,0.950016184416485,0.798213245029651,0.930712088507455,0.930712088507455,0.630957344480193,0.863536181330843,0.863536181330843,-0.16094379124341,-0.0512762583047865,-0.0512762583047865,-0.225379492882461,-0.0718052992560908,-0.0718052992560908,-0.46051701859881,-0.146719481484748,-0.146719481484748
"61","Cacatua moluccensis","Salmon-crested Cockatoo","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd;C2a(ii)",24.19221276,8836.20571059,3.50389048801824,0.49024032260131,0.49024032260131,4.90109037786124,0.690016887078626,0.690016887078626,6.51175273797047,0.923479870242772,0.923479870242772,0.964961095119818,0.995097596773987,0.995097596773987,0.950989096221388,0.993099831129214,0.993099831129214,0.934882472620295,0.990765201297572,0.990765201297572,-0.0356674943938732,-0.00491445942374303,-0.00491445942374303,-0.0502526820951295,-0.00692408511692912,-0.00692408511692912,-0.0673344553263765,-0.0092777038069194,-0.0092777038069194
"62","Cacatua ophthalmica","Blue-eyed Cockatoo","aves",FALSE,TRUE,"Decreasing","VU","A2cd",11.81642903,4315.9507032075,3.50389048801824,1.00111066741141,1.00111066741141,4.90109037786124,1.40759304204728,1.40759304204728,6.51175273797047,1.88153262188322,1.88153262188322,0.964961095119818,0.989988893325886,0.989988893325886,0.950989096221388,0.985924069579527,0.985924069579527,0.934882472620295,0.981184673781168,0.981184673781168,-0.0356674943938732,-0.0100615547791749,-0.0100615547791749,-0.0502526820951295,-0.0141759358848448,-0.0141759358848448,-0.0673344553263765,-0.0189945865922282,-0.0189945865922282
"63","Cacatua sulphurea","Yellow-crested Cockatoo","aves",TRUE,TRUE,"Decreasing","CR","A2cd+3cd+4cd",14.6924062,5366.40136455,14.8660077479215,3.5855455680486,3.5855455680486,20.1786754970349,4.98475897842301,4.98475897842301,36.9042655519807,9.9206826958429,9.9206826958429,0.851339922520785,0.964144544319514,0.964144544319514,0.798213245029651,0.95015241021577,0.95015241021577,0.630957344480193,0.900793173041571,0.900793173041571,-0.16094379124341,-0.0365140533716458,-0.0365140533716458,-0.225379492882461,-0.0511328754492829,-0.0511328754492829,-0.46051701859881,-0.104479600398109,-0.104479600398109
"64","Calcarius ornatus","Chestnut-collared Longspur","aves",TRUE,TRUE,"Decreasing","VU","A2bc+3bc+4bc",2.275903816,831.273868794,3.50389048801824,3.50389048801824,5.08982911200196,4.90109037786124,4.90109037786124,7.09577508208927,6.51175273797047,6.51175273797047,9.39124671024508,0.964961095119818,0.964961095119818,0.94910170887998,0.950989096221388,0.950989096221388,0.929042249179107,0.934882472620295,0.934882472620295,0.906087532897549,-0.0356674943938732,-0.0356674943938732,-0.0522393113205173,-0.0502526820951295,-0.0502526820951295,-0.0736010630763398,-0.0673344553263765,-0.0673344553263765,-0.0986193629288485
"65","Calidris pygmaea","Spoon-billed Sandpiper","aves",TRUE,TRUE,"Decreasing","CR","A2abcd+3bcd+4abcd; C2a(i)",3.354764461,1225.32771938025,14.8660077479215,14.7784320723342,14.7784320723342,20.1786754970349,20.0636672458205,20.0636672458205,36.9042655519807,36.7183705739759,36.7183705739759,0.851339922520785,0.852215679276658,0.852215679276658,0.798213245029651,0.799363327541795,0.799363327541795,0.630957344480193,0.632816294260241,0.632816294260241,-0.16094379124341,-0.159915639497619,-0.159915639497619,-0.225379492882461,-0.223939708736193,-0.223939708736193,-0.46051701859881,-0.457575113397119,-0.457575113397119
"66","Calidris tenuirostris","Great Knot","aves",TRUE,TRUE,"Decreasing","EN","A2bc+3bc+4bc",6.355211089,2321.24085025725,6.69670084631926,3.57029064933632,3.57029064933632,9.8381456326306,5.28706402789765,5.28706402789765,14.449622653224,7.85959133216554,7.85959133216554,0.933032991536807,0.964297093506637,0.964297093506637,0.901618543673694,0.947129359721024,0.947129359721024,0.85550377346776,0.921404086678345,0.921404086678345,-0.0693147180559945,-0.0363558435669529,-0.0363558435669529,-0.103563748950672,-0.0543195956307032,-0.0543195956307032,-0.156064774826466,-0.0818565911978353,-0.0818565911978353
"67","Capito quinticolor","Five-colored Barbet","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",3.608747749,1318.09511532225,3.50389048801824,3.24086140150518,3.24086140150518,4.90109037786124,4.53566559501043,4.53566559501043,6.51175273797047,6.03009240646192,6.03009240646192,0.964961095119818,0.967591385984948,0.967591385984948,0.950989096221388,0.954643344049896,0.954643344049896,0.934882472620295,0.939699075935381,0.939699075935381,-0.0356674943938732,-0.0329454027404721,-0.0329454027404721,-0.0502526820951295,-0.0464174699834633,-0.0464174699834633,-0.0673344553263765,-0.0621955869549072,-0.0621955869549072
"68","Caprimulgus concretus","Bonaparte's Nightjar","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",3.660402131,1336.96187834775,3.50389048801824,3.19586620595588,3.19586620595588,4.90109037786124,4.47311330266089,4.47311330266089,6.51175273797047,5.94758036326283,5.94758036326283,0.964961095119818,0.968041337940441,0.968041337940441,0.950989096221388,0.955268866973391,0.955268866973391,0.934882472620295,0.940524196367372,0.940524196367372,-0.0356674943938732,-0.0324804881334437,-0.0324804881334437,-0.0502526820951295,-0.0457624420274654,-0.0457624420274654,-0.0673344553263765,-0.0613179034402806,-0.0613179034402806
"69","Carpococcyx renauldi","Coral-billed Ground-cuckoo","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",5.803698935,2119.80103600875,3.50389048801824,2.02770931639151,2.02770931639151,4.90109037786124,2.84499029850569,2.84499029850569,6.51175273797047,3.79350346375722,3.79350346375722,0.964961095119818,0.979722906836085,0.979722906836085,0.950989096221388,0.971550097014943,0.971550097014943,0.934882472620295,0.962064965362428,0.962064965362428,-0.0356674943938732,-0.0204854954247515,-0.0204854954247515,-0.0502526820951295,-0.0288624448292645,-0.0288624448292645,-0.0673344553263765,-0.0386732990348086,-0.0386732990348086
"70","Carpornis melanocephala","Black-headed Berryeater","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(ii,iii,iv,v);C2a(i)",3.529997711,1289.33166394275,3.50389048801824,3.31195059301593,3.31195059301593,4.90109037786124,4.63446950283846,4.63446950283846,6.51175273797047,6.16038611926759,6.16038611926759,0.964961095119818,0.966880494069841,0.966880494069841,0.950989096221388,0.953655304971615,0.953655304971615,0.934882472620295,0.938396138807324,0.938396138807324,-0.0356674943938732,-0.0336803753750586,-0.0336803753750586,-0.0502526820951295,-0.0474529883674189,-0.0474529883674189,-0.0673344553263765,-0.0635830963067883,-0.0635830963067883
"71","Catharus bicknelli","Bicknell's Thrush","aves",TRUE,TRUE,"Decreasing","VU","A2c+3c+4c",2.319425416,847.170133194,3.50389048801824,3.50389048801824,4.99675101226887,4.90109037786124,4.90109037786124,6.96738132186325,6.51175273797047,6.51175273797047,9.22342092822755,0.964961095119818,0.964961095119818,0.950032489877311,0.950989096221388,0.950989096221388,0.930326186781367,0.934882472620295,0.934882472620295,0.907765790717724,-0.0356674943938732,-0.0356674943938732,-0.0512590951014988,-0.0502526820951295,-0.0502526820951295,-0.072220015854607,-0.0673344553263765,-0.0673344553263765,-0.0967688733912086
"72","Celeus tinnunculus","Atlantic Black-breasted Woodpecker","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",2.353423875,859.58807034375,3.50389048801824,3.50389048801824,4.92637425045459,4.90109037786124,4.90109037786124,6.8702680746063,6.51175273797047,6.51175273797047,9.09643015323898,0.964961095119818,0.964961095119818,0.950736257495454,0.950989096221388,0.950989096221388,0.931297319253937,0.934882472620295,0.934882472620295,0.90903569846761,-0.0356674943938732,-0.0356674943938732,-0.0505185866611375,-0.0502526820951295,-0.0502526820951295,-0.071176697957608,-0.0673344553263765,-0.0673344553263765,-0.0953709133341971
