"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Days","Generation_Length_Years","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"45","Cercocebus torquatus","Red-capped Mangabey","mammalia",FALSE,TRUE,"Decreasing","EN","A2abcd+4abcd",3285,8.99383983572895,6.69670084631926,2.53625287049356,2.53625287049356,9.8381456326306,3.76559153685522,3.76559153685522,14.449622653224,5.62003388399601,5.62003388399601,0.933032991536807,0.974637471295064,0.974637471295064,0.901618543673694,0.962344084631448,0.962344084631448,0.85550377346776,0.94379966116004,0.94379966116004,-0.0693147180559945,-0.0256897014408442,-0.0256897014408442,-0.103563748950672,-0.0383832159352948,-0.0383832159352948,-0.156064774826466,-0.0578413587066129,-0.0578413587066129
"46","Cercopithecus diana","Diana Monkey","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",3285,8.99383983572895,6.69670084631926,2.53625287049356,2.53625287049356,9.8381456326306,3.76559153685522,3.76559153685522,14.449622653224,5.62003388399601,5.62003388399601,0.933032991536807,0.974637471295064,0.974637471295064,0.901618543673694,0.962344084631448,0.962344084631448,0.85550377346776,0.94379966116004,0.94379966116004,-0.0693147180559945,-0.0256897014408442,-0.0256897014408442,-0.103563748950672,-0.0383832159352948,-0.0383832159352948,-0.156064774826466,-0.0578413587066129,-0.0578413587066129
"47","Cercopithecus erythrogaster","Red-bellied Monkey","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3285,8.99383983572895,3.50389048801824,1.3132240879825,1.3132240879825,4.90109037786124,1.84524817168165,1.84524817168165,6.51175273797047,2.46469475489302,2.46469475489302,0.964961095119818,0.986867759120175,0.986867759120175,0.950989096221388,0.981547518283184,0.981547518283184,0.934882472620295,0.97535305245107,0.97535305245107,-0.0356674943938732,-0.0132192311794644,-0.0132192311794644,-0.0502526820951295,-0.0186248524964445,-0.0186248524964445,-0.0673344553263765,-0.0249557684504912,-0.0249557684504912
"48","Cercopithecus erythrotis","Red-eared Monkey","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3285,8.99383983572895,3.50389048801824,1.3132240879825,1.3132240879825,4.90109037786124,1.84524817168165,1.84524817168165,6.51175273797047,2.46469475489302,2.46469475489302,0.964961095119818,0.986867759120175,0.986867759120175,0.950989096221388,0.981547518283184,0.981547518283184,0.934882472620295,0.97535305245107,0.97535305245107,-0.0356674943938732,-0.0132192311794644,-0.0132192311794644,-0.0502526820951295,-0.0186248524964445,-0.0186248524964445,-0.0673344553263765,-0.0249557684504912,-0.0249557684504912
"49","Cercopithecus sclateri","Sclater's Monkey","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",3285,8.99383983572895,6.69670084631926,2.53625287049356,2.53625287049356,9.8381456326306,3.76559153685522,3.76559153685522,14.449622653224,5.62003388399601,5.62003388399601,0.933032991536807,0.974637471295064,0.974637471295064,0.901618543673694,0.962344084631448,0.962344084631448,0.85550377346776,0.94379966116004,0.94379966116004,-0.0693147180559945,-0.0256897014408442,-0.0256897014408442,-0.103563748950672,-0.0383832159352948,-0.0383832159352948,-0.156064774826466,-0.0578413587066129,-0.0578413587066129
"50","Chalinolobus tuberculatus","New Zealand Long-tailed Bat","mammalia",TRUE,TRUE,"Decreasing","VU","A2ace",2051.666208,5.61715594250513,3.50389048801824,2.09433849702386,2.09433849702386,4.90109037786124,2.93806950089742,2.93806950089742,6.51175273797047,3.91698420345797,3.91698420345797,0.964961095119818,0.979056615029761,0.979056615029761,0.950989096221388,0.970619304991026,0.970619304991026,0.934882472620295,0.96083015796542,0.96083015796542,-0.0356674943938732,-0.0211658086755117,-0.0211658086755117,-0.0502526820951295,-0.0298209524591537,-0.0298209524591537,-0.0673344553263765,-0.0399576203186476,-0.0399576203186476
"51","Chilonatalus micropus","Cuban Lesser Funnel-eared Bat","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2070.531028,5.66880500479124,3.50389048801824,2.07545617190822,2.07545617190822,4.90109037786124,2.9116940217106,2.9116940217106,6.51175273797047,3.881998048036,3.881998048036,0.964961095119818,0.979245438280918,0.979245438280918,0.950989096221388,0.970883059782894,0.970883059782894,0.934882472620295,0.96118001951964,0.96118001951964,-0.0356674943938732,-0.0209729648275237,-0.0209729648275237,-0.0502526820951295,-0.0295492507107796,-0.0295492507107796,-0.0673344553263765,-0.0395935623524804,-0.0395935623524804
"52","Chiropotes satanas","Black Bearded Saki","mammalia",FALSE,TRUE,"Decreasing","CR","A2c+3c",3650,9.99315537303217,14.8660077479215,5.22690979051242,5.22690979051242,20.1786754970349,7.24215947700678,7.24215947700678,36.9042655519807,14.2394275563068,14.2394275563068,0.851339922520785,0.947730902094876,0.947730902094876,0.798213245029651,0.927578405229932,0.927578405229932,0.630957344480193,0.857605724436932,0.857605724436932,-0.16094379124341,-0.0536846755722881,-0.0536846755722881,-0.225379492882461,-0.0751779541327114,-0.0751779541327114,-0.46051701859881,-0.153610813738096,-0.153610813738096
"53","Chrotogale owstoni","Owston's Civet","mammalia",FALSE,TRUE,"Decreasing","EN","A2bcd+3bcd+4cd",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803,0.933032991536807,0.954811383120834,0.954811383120834,0.901618543673694,0.933242881666425,0.933242881666425,0.85550377346776,0.90112216198832,0.90112216198832,-0.0693147180559945,-0.0462414625935197,-0.0462414625935197,-0.103563748950672,-0.0690897886835305,-0.0690897886835305,-0.156064774826466,-0.104114445671903,-0.104114445671903
"54","Colobus polykomos","King Colobus","mammalia",FALSE,TRUE,"Unknown","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"55","Colobus satanas","Black Colobus","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"56","Colobus vellerosus","White-thighed Colobus","mammalia",TRUE,TRUE,"Decreasing","CR","A2cd",3650,9.99315537303217,14.8660077479215,5.22690979051242,5.22690979051242,20.1786754970349,7.24215947700678,7.24215947700678,36.9042655519807,14.2394275563068,14.2394275563068,0.851339922520785,0.947730902094876,0.947730902094876,0.798213245029651,0.927578405229932,0.927578405229932,0.630957344480193,0.857605724436932,0.857605724436932,-0.16094379124341,-0.0536846755722881,-0.0536846755722881,-0.225379492882461,-0.0751779541327114,-0.0751779541327114,-0.46051701859881,-0.153610813738096,-0.153610813738096
"57","Conilurus penicillatus","Brush-tailed Rabbit-rat","mammalia",TRUE,TRUE,"Decreasing","VU","A2abce+3bce+4abce",639.6318318,1.75121651416838,3.50389048801824,3.50389048801824,6.5637583834512,4.90109037786124,4.90109037786124,9.12206024861775,6.51175273797047,6.51175273797047,12.0293552866995,0.964961095119818,0.964961095119818,0.934362416165488,0.950989096221388,0.950989096221388,0.908779397513823,0.934882472620295,0.934882472620295,0.879706447133005,-0.0356674943938732,-0.0356674943938732,-0.0678908901427515,-0.0502526820951295,-0.0502526820951295,-0.09565290126141,-0.0673344553263765,-0.0673344553263765,-0.128167009964408
"58","Cryptoprocta ferox","Fossa","mammalia",TRUE,TRUE,"Decreasing","VU","A2cde+3cde+4cde",2555,6.99520876112252,3.50389048801824,1.68525345545091,1.68525345545091,4.90109037786124,2.3661802660969,2.3661802660969,6.51175273797047,3.15766942918758,3.15766942918758,0.964961095119818,0.983147465445491,0.983147465445491,0.950989096221388,0.976338197339031,0.976338197339031,0.934882472620295,0.968423305708124,0.968423305708124,-0.0356674943938732,-0.0169961543735971,-0.0169961543735971,-0.0502526820951295,-0.0239462389240001,-0.0239462389240001,-0.0673344553263765,-0.0320859880077744,-0.0320859880077744
"59","Dasyprocta mexicana","Mexican Agouti","mammalia",FALSE,TRUE,"Decreasing","CR","A2c",1891.0246,5.17734318959617,14.8660077479215,9.84326947947187,9.84326947947187,20.1786754970349,13.5069630851385,13.5069630851385,36.9042655519807,25.6580707292852,25.6580707292852,0.851339922520785,0.901567305205281,0.901567305205281,0.798213245029651,0.864930369148615,0.864930369148615,0.630957344480193,0.743419292707148,0.743419292707148,-0.16094379124341,-0.103620579996078,-0.103620579996078,-0.225379492882461,-0.14510627338449,-0.14510627338449,-0.46051701859881,-0.296495069468716,-0.296495069468716
"60","Dasyurus hallucatus","Northern Quoll","mammalia",TRUE,TRUE,"Decreasing","EN","A2ce+3ce+4ce",731.3936,2.00244654346338,6.69670084631926,6.69670084631926,10.8975526877854,9.8381456326306,9.8381456326306,15.8353647502222,14.449622653224,14.449622653224,22.8786602901412,0.933032991536807,0.933032991536807,0.891024473122146,0.901618543673694,0.901618543673694,0.841646352497778,0.85550377346776,0.85550377346776,0.771213397098588,-0.0693147180559945,-0.0693147180559945,-0.115383384860317,-0.103563748950672,-0.103563748950672,-0.17239536187826,-0.156064774826466,-0.156064774826466,-0.259790164080221
"61","Dasyurus viverrinus","Eastern Quoll","mammalia",FALSE,TRUE,"Decreasing","EN","A2b",1010.0935,2.76548528405202,6.69670084631926,6.69670084631926,8.01525001537727,9.8381456326306,9.8381456326306,11.7352092637119,14.449622653224,14.449622653224,17.1476578969261,0.933032991536807,0.933032991536807,0.919847499846227,0.901618543673694,0.901618543673694,0.882647907362881,0.85550377346776,0.85550377346776,0.828523421030739,-0.0693147180559945,-0.0693147180559945,-0.0835473837156396,-0.103563748950672,-0.103563748950672,-0.124828903806868,-0.156064774826466,-0.156064774826466,-0.188110173316849
"62","Daubentonia madagascariensis","Aye-aye","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+4cd",2920,7.99452429842574,6.69670084631926,2.84872771102431,2.84872771102431,9.8381456326306,4.22620891478137,4.22620891478137,14.449622653224,6.29995612976448,6.29995612976448,0.933032991536807,0.971512722889757,0.971512722889757,0.901618543673694,0.957737910852186,0.957737910852186,0.85550377346776,0.937000438702355,0.937000438702355,-0.0693147180559945,-0.0289009141209497,-0.0289009141209497,-0.103563748950672,-0.0431811179272066,-0.0431811179272066,-0.156064774826466,-0.0650715285449396,-0.0650715285449396
"63","Dendrolagus goodfellowi","Goodfellow's Tree Kangaroo","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"64","Dendrolagus mbaiso","Dingiso","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"65","Dendrolagus notatus",NA,"mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"66","Dendrolagus scottae","Tenkile","mammalia",FALSE,TRUE,"Stable","CR","A2d",3650,9.99315537303217,14.8660077479215,5.22690979051242,5.22690979051242,20.1786754970349,7.24215947700678,7.24215947700678,36.9042655519807,14.2394275563068,14.2394275563068,0.851339922520785,0.947730902094876,0.947730902094876,0.798213245029651,0.927578405229932,0.927578405229932,0.630957344480193,0.857605724436932,0.857605724436932,-0.16094379124341,-0.0536846755722881,-0.0536846755722881,-0.225379492882461,-0.0751779541327114,-0.0751779541327114,-0.46051701859881,-0.153610813738096,-0.153610813738096
"67","Dendrolagus spadix","Lowlands Tree Kangaroo","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3618.937877,9.90811191512663,3.50389048801824,1.19277192123144,1.19277192123144,4.90109037786124,1.67641337079424,1.67641337079424,6.51175273797047,2.23983201895913,2.23983201895913,0.964961095119818,0.988072280787686,0.988072280787686,0.950989096221388,0.983235866292058,0.983235866292058,0.934882472620295,0.977601679810409,0.977601679810409,-0.0356674943938732,-0.0119994252182463,-0.0119994252182463,-0.0502526820951295,-0.0169062422540226,-0.0169062422540226,-0.0673344553263765,-0.0226529722659462,-0.0226529722659462
"68","Dendrolagus stellarum","Seri’s Tree Kangaroo","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"69","Dendrolagus ursinus","Vogelkop Tree Kangaroo","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"70","Desmana moschata","Russian Desman","mammalia",TRUE,TRUE,"Decreasing","EN","A2ac",759.1857214,2.07853722491444,6.69670084631926,6.69670084631926,10.5203940029259,9.8381456326306,9.8381456326306,15.3025208112054,14.449622653224,14.449622653224,22.1417108069493,0.933032991536807,0.933032991536807,0.894796059970741,0.901618543673694,0.901618543673694,0.846974791887946,0.85550377346776,0.85550377346776,0.778582891930507,-0.0693147180559945,-0.0693147180559945,-0.111159452627152,-0.103563748950672,-0.103563748950672,-0.16608434641648,-0.156064774826466,-0.156064774826466,-0.250279816908084
"71","Dicerorhinus sumatrensis","Sumatran Rhinoceros","mammalia",TRUE,TRUE,"Decreasing","CR","A2abd; C1+2a(i)",7300,19.9863107460643,14.8660077479215,2.6485284089205,2.6485284089205,20.1786754970349,3.68912806801446,3.68912806801446,36.9042655519807,7.39299570567395,7.39299570567395,0.851339922520785,0.973514715910795,0.973514715910795,0.798213245029651,0.963108719319855,0.963108719319855,0.630957344480193,0.92607004294326,0.92607004294326,-0.16094379124341,-0.026842337786144,-0.026842337786144,-0.225379492882461,-0.0375889770663558,-0.0375889770663558,-0.46051701859881,-0.0768054068690479,-0.0768054068690479
"72","Diceros bicornis","Black Rhino","mammalia",TRUE,TRUE,"Increasing","CR","A2abd+4abd",6205,16.9883641341547,14.8660077479215,3.1085804865435,3.1085804865435,20.1786754970349,4.32587745858188,4.32587745858188,36.9042655519807,8.63971332269534,8.63971332269534,0.851339922520785,0.968914195134565,0.968914195134565,0.798213245029651,0.956741225414181,0.956741225414181,0.630957344480193,0.913602866773047,0.913602866773047,-0.16094379124341,-0.0315792209248754,-0.0315792209248754,-0.225379492882461,-0.0442223259604184,-0.0442223259604184,-0.46051701859881,-0.0903593021988799,-0.0903593021988799
"73","Dobsonia chapmani","Philippine Bare-backed Fruit Bat","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",2190,5.9958932238193,14.8660077479215,8.55883804493366,8.55883804493366,20.1786754970349,11.776479855602,11.776479855602,36.9042655519807,22.5871983362855,22.5871983362855,0.851339922520785,0.914411619550663,0.914411619550663,0.798213245029651,0.88223520144398,0.88223520144398,0.630957344480193,0.774128016637145,0.774128016637145,-0.16094379124341,-0.0894744592871469,-0.0894744592871469,-0.225379492882461,-0.125296590221186,-0.125296590221186,-0.46051701859881,-0.256018022896827,-0.256018022896827
"74","Dugong dugon","Dugong","mammalia",TRUE,TRUE,"Decreasing","VU","A2bcd+4bcd",10246.2396,28.0526751540041,3.50389048801824,0.422918891422419,0.422918891422419,4.90109037786124,0.595343639257095,0.595343639257095,6.51175273797047,0.796903230133739,0.796903230133739,0.964961095119818,0.995770811085776,0.995770811085776,0.950989096221388,0.994046563607429,0.994046563607429,0.934882472620295,0.992030967698663,0.992030967698663,-0.0356674943938732,-0.00423815722838854,-0.00423815722838854,-0.0502526820951295,-0.00597122874725863,-0.00597122874725863,-0.0673344553263765,-0.00800095474635038,-0.00800095474635038
